Name,ConflictStatus,Story Count,Description,Notes,Publishable,InternalNotes,Stories,Ethics Doc Lines,Eric,Melania,Junior
Trump Old Post Office,Active,34,"Prior to Donald Trump's official bid for the White House, the Trump Organization secured a 60-year lease with the U.S. government to renovate a historic post office in Washington, D.C., into a luxury, mixed-use development. The arrangement presents ongoing concerns now that Donald Trump is the U.S. government's chief executive. His position as both landlord and tenant opens opportunities for self-dealing that could prioritize his business interests over government efficiency. Additionally, foreign dignitaries and business representatives may book hotel stays and events as a means of currying favor with the president. A contractual clause designed to avoid such conflicts of interest prevents any elected official from sharing or benefiting from the lease. Because Trump did not divest of his business interest upon taking office, he may be violating the contract. However, his interests as either landlord and tenant would not be served by terminating the lease. ",,Approved,,"https://www.gsa.gov/portal/content/172963,http://www.politico.com/story/2016/06/trump-dc-hotel-investigation-labor-department-224678,https://www.washingtonpost.com/business/capitalbusiness/2016/11/18/9da9c572-ad18-11e6-977a-1030f822fc35_story.html?tid=pm_business_pop&amp;utm_term=.e1df6827c09c,http://m.govexec.com/excellence/promising-practices/2016/11/gsas-trump-hotel-lease-debacle/133424/,http://www.huffingtonpost.com/entry/donald-trump-bahrain_us_583de2a5e4b0c33c8e1282d0?inyv55o07g8horms4i,https://www.nytimes.com/2016/12/21/business/economy/trump-organization-labor-unions-hotels.html,https://www.cnn.com/2018/06/07/politics/court-case-emoluments-foreign-payments-federal-judge-trump-businesses/index.html,https://www.washingtonpost.com/graphics/2018/politics/trump-hotel-events/?noredirect=on&utm_term=.e324edc7d621,https://www.washingtonpost.com/politics/the-three-biggest-surprises-in-the-trump-organizations-financial-filings/2018/05/21/db2f0420-5c94-11e8-9ee3-49d6d4814c4c_story.html?utm_term=.64de8850a39d,https://www.marketwatch.com/story/philippine-government-party-to-be-held-at-trumps-dc-hotel-2018-04-19,https://www.cnn.com/2018/03/28/politics/emoluments-lawsuit-trump-hotel/index.html,https://wamu.org/story/18/03/21/summons-issued-trump-emoluments-case/,https://www.washingtonpost.com/local/public-safety/obscure-no-more-the-emoluments-clause-is-back-again-in-a-federal-court/2018/06/09/cf052832-6a72-11e8-9e38-24e693b38637_story.html?utm_term=.4e5171f2a016,https://www.washingtonpost.com/politics/jared-kushner-and-ivanka-trump-made-at-least-82-million-in-outside-income-last-year-while-serving-in-the-white-house-filings-show/2018/06/11/a41d0720-6dab-11e8-bd50-b80389a4e569_story.html?utm_term=.9b5baa8980b3,https://www.washingtonpost.com/politics/congressional-democrats-seek-ruling-against-trump-to-enforce-emoluments-clause/2018/06/07/2469538e-6a55-11e8-bea7-c8eb28bc52b1_story.html?utm_term=.d25a12693375,https://www.cnn.com/2018/06/11/politics/trump-emoluments-hearing/index.html,https://www.cnn.com/2018/02/03/politics/trump-hotel-gsa/index.html,https://sunlightfoundation.com/2018/02/02/this-week-in-conflicts-of-interest-a-resignation-disclosure-required-and-a-chance-to-meet-donald-trump-jr/,http://www.newsweek.com/ocasio-cortez-impeach-trump-997615?amp=1,https://www.propublica.org/article/political-and-taxpayer-spending-at-trump-properties-16-1-million,https://www.wnycstudios.org/story/trump-inc-podcast-government-employees-spend-your-money-trump-hotels,https://www.cnn.com/2018/07/25/politics/emoluments-case-donald-trump-washington-dc/index.html,https://www.washingtonpost.com/politics/federal-judge-allows-emoluments-case-against-trump-to-proceed/2018/07/25/c8070206-8fa4-11e8-8322-b5482bf5e0f5_story.html?utm_term=.0773c88e9386,https://www.npr.org/2018/07/25/632300960/federal-lawsuit-against-president-trumps-business-interests-allowed-to-proceed,https://www.washingtonpost.com/politics/trump-has-embraced-the-big-money-donor-world-he-once-shunned/2018/06/30/0ef53478-7630-11e8-9780-b1dd6a09b549_story.html?utm_term=.8ace1c62b560,https://www.washingtonpost.com/business/2018/07/30/trump-intervenes-fbi-headquarters-project/?utm_term=.75781ffbd5ab,https://amp.fastcompany.com/90178695/how-trumps-dc-hotel-works-to-help-swamp-the-drain,https://www.nbcnews.com/politics/donald-trump/trump-s-d-c-hotel-clubhouse-his-fans-may-also-n898041,https://www.today.com/video/is-dc-s-trump-international-hotel-a-conflict-of-interest-for-the-president-1294601283992,https://www.washingtonpost.com/local/inspector-general-report-trump-involved-in-fbi-hq-decision/2018/08/27/e89f0812-aa41-11e8-9a7d-cd30504ff902_story.html?utm_term=.a7b25b7e8c92,https://www.washingtonpost.com/business/2018/08/27/white-house-role-fbi-headquarters-plan-detailed-watchdog-report/?utm_term=.ef2c1f7ae015,https://www.washingtonpost.com/politics/justice-department-seeks-to-halt-lawsuit-involving-president-trumps-business/2018/08/17/0633c454-a23f-11e8-8e87-c869fe70a721_story.html?utm_term=.0486d0daf301,https://www.cbsnews.com/news/inspector-general-report-trump-involved-in-fbi-headquarters-decision/,https://www.npr.org/2018/08/28/642696449/government-watchdog-raises-questions-about-trumps-decision-not-to-move-fbi","486,485,1106",,,
IT Operations,Active,0,,,Approved,,,"1094,1095,1072,1073,1076,1077,1079,1080,1081,1082,1084,1083,1085,1086,1087,1088,1104,1108,1107,1110,1109",,,
IT Investors,Resolved,0,,,Approved,,,1091,,,
Ivanka Trump Marks,Active,0,,,Approved,,,1111,,,
TTT Consulting,Active,0,,,Approved,connected to record w/ no ID,,Unnamed record,,,
TTTT Venture (formerly THC Venture III),Active,0,,,Approved,,,"Unnamed record,Unnamed record,264",,,
Universal City Studios,Resolved,0,,,Approved,connected to record w/ no ID,,Unnamed record,,,
MGM/Mark Burnett Productions,Resolved,0,,,Approved,,,1300,,,
Bungalow Hotel,,1,,,Approved,de-dupe and make sure you don't fuck up the story conneciton,https://www.nj.com/news/index.ssf/2018/08/a_failed_new_york_investment_by_jared_kushner_gets.html,,,,
Prospect Place,,1,,,Approved,"NOTE: this isn't connected to a biz entity but it IS connected to a story so I need to correct the story link first, then delete this record. ",https://www.nj.com/news/index.ssf/2018/08/a_failed_new_york_investment_by_jared_kushner_gets.html,,,,
Bungalow Hotel,,1,,,Approved,I do not have a biz entity for this biz. Check article for proper assign reference b/c it's also related to Brookfield Asset Management.,https://www.nj.com/news/index.ssf/2018/08/a_failed_new_york_investment_by_jared_kushner_gets.html,,,,
Madison Ave. Diamonds,,1,,,Approved,"NOTE: this isn't connected to a biz entity but it IS connected to a story so I need to correct the story link first, then delete this record. ",https://www.politico.com/magazine/story/2018/08/17/ivanka-trump-business-partner-justice-department-lawsuit-moshe-lax-219369,,,,
Ivanka Trump Fine Jewelry,,1,,,Approved,"NOTE: this isn't connected to a biz entity but it IS connected to a story so I need to correct the story link first, then delete this record. ",https://www.politico.com/magazine/story/2018/08/17/ivanka-trump-business-partner-justice-department-lawsuit-moshe-lax-219369,,,,
U.S. Department of Veterans Affairs,,1,,,Approved,"NOTE: this isn't connected to a biz entity but it IS connected to a story so I need to correct the story link first, then delete this record. ",https://www.healthcareitnews.com/news/update-vets-group-sues-trump-administration-end-mar-lago-council-influence-va,,,,
Cambridge Who's Who,,2,"Donald Trump, Jr. is former Executive Director of Global Branding and Networking at Cambridge Who's Who, a vanity branding and global networking service widely accused of deceptive marketing.",,Approved,"NOTE: this isn't connected to a biz entity but it IS connected to a story so I need to correct the story link first, then delete this record. ","https://theestablishment.co/anatomy-of-a-scam-the-national-association-of-professional-women-94304c38fb35/,https://www.nytimes.com/2016/06/26/us/politics/cambridge-whos-who-trump-brand.html",,,,
Charleston Naval Hospital,Resolved,1,Donald Trump Jr. is a minority investor in the Charleston Naval Hospital.,,Approved,"Scott checked Jr. NOTE: this isn't connected to a biz entity but it IS connected to a story so I need to correct the story link first, then delete this record. ",https://www.postandcourier.com/business/titan-falls-a-second-time/article_0f46cf83-13f8-5f96-bc1e-8e97b8f43290.html,,,,checked
The Eric Trump Foundation,Resolved,1,,,Approved,"NOTE: this isn't connected to a biz entity but it IS connected to a story so I need to correct the story link first, then delete this record. Added by Scott and checked Eric. ",https://www.nytimes.com/2016/12/21/us/politics/eric-trump-charity.html,,checked,,
"""New York, NY""",,0,,,to correct,,,,,,
"""Durham County, NC""",,0,,,to correct,,,,,,
"""Wake County, NC""",,0,,,to correct,,,,,,
Calamos Wealth Management,Resolved,0,,,Approved,connected to record w/ no ID,,Unnamed record,,,
1 Journal Square Partners,Resolved,0,,,Approved,connected to record w/ no ID,,Unnamed record,,,
55 Wall Development,Unclear,0,,,Approved,,,619,,,
200 East 62nd,Active,0,,,Approved,,,"687,683,684,686,685,688",,,
212 5th,Active,0,,,Approved,,,"690,689,692,691,693,694",,,
401 Mezz Venture,Active,0,,,Approved,,,"645,713,646,714",,,
502 6G,Active,0,,,Approved,,,"723,724",,,
570 West Mt. Pleasant,Active,0,,,Approved,,,"732,733,734",,,
721 33H,Active,0,,,Approved,,,"586,642,587",,,
BLS Investors,Resolved,0,,,Approved,,,779,,,
BLS Manager,Resolved,0,,,Approved,,,780,,,
"""Colonial Heights, LLC""",,0,,,to correct,,,,,,
D Aerospace,,0,,,to correct,,,,,,
DT Endeavor,Active,0,,,Approved,,,"610,589",,,
DT Venture,Active,0,,,Approved,,,"591,612,590,611",,,
Fidelity Investments,Active,0,,,Approved,,,"988,989,990,991,992",,,
Fred C. Trump Trust,Active,0,,,Approved,,,"629,631,632,633,634,635",,,
GCM Trust,Active,0,,,Approved,,,1016,,,
Identity Theft Productions,Unclear,0,,,Approved,,,"603,620",,,
IT Apparel,Resolved,0,,,Approved,,,"1074,1075",,,
IT Collection,Active,0,,,Approved,,,"1078,1103",,,
IT International,Resolved,0,,,Approved,,,"1089,1090",,,
IT Outerwear,Resolved,0,,,Approved,,,"1096,1097",,,
IT Promotions,Active,0,,,Approved,,,1098,,,
IT Properties,Resolved,0,,,Approved,,,1099,,,
Women Who Work,Active,0,,,Approved,connected to record w/ no ID,,"1100,1101,Unnamed record",,,
ITJK Investments,Resolved,0,,,Approved,,,1102,,,
K Astoria I,Resolved,0,,,Approved,,,1141,,,
Heritage Equities,Active,0,,,Approved,connected to record w/ no ID,,"Unnamed record,Unnamed record",,,
Kushner Journal Square,Active,0,,,Approved,connected to record w/ no ID,,"Unnamed record,Unnamed record",,,
Lincoln Financial Group,Active,0,,,Approved,,,"1261,1262",,,
Livingston Hills,Active,0,,,Approved,,,"1265,1266,1267",,,
LMP,Active,0,,,Approved,,,"1269,1268",,,
Lodi Phillipsburg,Active,0,,,Approved,,,"1271,1270",,,
"Lord, Abbett & Co.",Active,0,,,Approved,,,"1272,1273,1275,1274",,,
"""Lord, Abbett & Co.""",,0,,,to correct,,,,,,
Martha Bell Associates,Active,0,,,Approved,,,"1282,1283",,,
Maryanne Trump Trust,Active,0,,,Approved,,,630,,,
Megalith Capital Management,Resolved,0,,,Approved,,,1291,,,
Melania,,0,,,to correct,"NOTE: this isn't connected to a biz entity but it IS connected to a story so I need to correct the story link first, then delete this record. ",,,,,
Melania Marks,Active,0,,,Approved,,,"637,638",,,
Merrill Lynch,Active,0,,,Approved,,,176,,,
Milford Building,Resolved,0,,,Approved,,,1309,,,
Mt. Pleasant,Active,0,,,Approved,,,"1322,1323",,,
MZ Berger & Company,Active,0,,,Approved,,,647,,,
Netcong Heights Associates,Active,0,,,Approved,,,"1327,1326",,,
O Townhomes,Resolved,0,,,Approved,,,1390,,,
Observer Media,Resolved,0,,,Approved,,,1404,,,
Oxford Arms Associates,Active,0,,,Approved,,,"1427,1426",,,
Park Lake Village,Active,0,,,Approved,,,"1432,1433",,,
Park Lane Mobile Home Park,Active,0,,,Approved,,,"1434,1435",,,
Partnership for New York City,Resolved,0,,,Approved,,,1436,,,
Pinefield Manor,Active,0,,,Approved,,,"1457,1458",,,
Powerhouse Associates,Resolved,0,,,Approved,,,1463,,,
Princeton Horizon Apartments,Active,0,,,Approved,,,"1471,1472",,,
President-Elect's Transition Team,Resolved,0,,,Approved,,,1470,,,
Real Estate Board of New York,Resolved,0,,,Approved,,,1487,,,
River Edge Apartments,Active,0,,,Approved,,,"1492,1491",,,
Riverhead Reeves,Resolved,0,,,Approved,,,1493,,,
Riverhead Sound,Resolved,0,,,Approved,,,"1494,1495",,,
RiverNorth,Active,0,,,Approved,,,"1496,1497",,,
Rues Lane Building Corp.,Resolved,0,,,Approved,,,1510,,,
Schoolhouse JV,Active,0,,,Approved,,,"1520,1521",,,
Screen Actors Guild,Active,0,,,Approved,,,"643,1522",,,
Skytop Gardens,Active,0,,,Approved,,,"1547,1548",,,
State Street Global Advisors,Active,0,,,Approved,,,"1554,1555",,,
Taylor Edison JV,Active,0,,,Approved,,,"1566,1565",,,
TIHH Member,Active,0,,,Approved,,,"622,605",,,
Trump Chicago,Active,0,,,Approved,,,"318,317,319,321,320,614,615,323,322,616,325,324,328",,,
Trump Delmonico,Active,0,,,Approved,,,599,,,
Trump Ice,Active,0,,,Approved,,,"606,592",,,
Trump Identity,Unclear,0,,,Approved,,,"600,623",,,
Trump Kelowna,Unclear,0,,,Approved,,,"625,624",,,
Trump Lauderdale,Active,0,,,Approved,,,"601,609",,,
Trump Marks Golf Swing,Unclear,0,,,Approved,,,"626,593",,,
Trump Marks New Orleans,Unclear,0,,,Approved,,,"594,627",,,
Trump Marks South Africa,Unclear,0,,,Approved,,,"628,602",,,
Trump New World Property Management,Active,0,,,Approved,,,613,,,
Trump Palace Condominium,Unclear,0,,,Approved,,,617,,,
