ID,pubstatus,Internal Notes,Business Interest Details,Conflict,Conflicting Entity,Family Member,Owner 1,Pct 1,Owner 2,Pct 2,Owner 3,Pct 3,Owner 4,Pct 4,Total,EntityStatus,Ethics Doc 1,Ethics Doc 2,Ethics Doc 3,2015,2016,2017,Public Notes,Conflict Status (archive),2018
195,approved,,"Former president/director/chairman of Paramount RPV Holdings Manager Corp., which was reportedly dissolved on Oct. 14, 2016.",Paramount RPV Holdings,Paramount RPV Holdings Manager Corp.,Donald Trump,"""Trump, Donald J.""",100.0,,0.0,,0.0,,0.0,100,Resolved,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Resolved,
196,approved,,"Former president/director/secretary of Parc Consulting, Inc., in which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, and is part of other entity structures.",Parc Consulting,"""PARC Consulting, Inc.""",Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
197,approved,,"Former partner in Park Briar Associates, in which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, and is part of other entity structures.",Park Briar Associates,Park Briar Associates,Donald Trump,The Donald J. Trump Revocable Trust,25.0,Trump Family Members,75.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
1432,approved,,"Ivanka Trump received $50,001 - $100,000 in Rent or Royalties income from PARK LAKE VILLAGE (Residential Real Estate in Parsippany, NJ) the year before her appointment as her father&#39;s presidential adviser.",Park Lake Village,"""Park Lake Village (Residential Real Estate In Parsippany, NJ)""",Ivanka Trump,,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active,
1433,approved,,"Jared Kushner received $50,001 - $100,000 in Rent or Royalties income from PARK LAKE VILLAGE (Residential Real Estate in Parsippany, NJ) the year before his appointment as Pres. Trump&#39;s senior adviser.",Park Lake Village,"""Park Lake Village (Residential Real Estate In Parsippany, NJ)""",Jared Kushner,,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active,
1434,approved,,"Ivanka Trump received $2,501 - $5,000 in Rent or Royalties income from PARK LANE MOBILE HOME PARK (Residential Real Estate in Union, NJ) the year before her appointment as her father&#39;s presidential adviser.",Park Lane Mobile Home Park,"""Park Lane Mobile Home Park (Residential Real Estate In Union, NJ)""",Ivanka Trump,,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active,
1435,approved,,"Jared Kushner received $2,501 - $5,000 in Rent or Royalties income from PARK LANE MOBILE HOME PARK (Residential Real Estate in Union, NJ) the year before his appointment as Pres. Trump&#39;s senior adviser.",Park Lane Mobile Home Park,"""Park Lane Mobile Home Park (Residential Real Estate In Union, NJ)""",Jared Kushner,,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active,
,approved,"7/9/2018 HN: This entity is not found on 2017 disclosure, but referenced in entity name for KF- Park Street Capital PE Fund IX, LLC.","Another asset of Jared Kushner's, KF- Park Street Capital PE Fund IX, LLC, is reportedly invested in Park Street Capital Private Equity Fund. However, Park Street Capital Private Equity Fund is not included in his 2017 financial disclosure. Because the investment vehicle reportedly has been divested, this record is categorized as a ""resolved"" potential conflict of interest. ",Park Street Capital,"""Park Street Capital Private Equity Fund; Boston, MA""",Jared Kushner,,,,,,,,,0,Resolved,,,,,,checked,,Resolved,
1436,approved,,"Jared Kushner served as Board Member of Partnership for New York City (Advocacy and Economic Development Organization) from Dec 1, 2014, to Aug 1, 2016.",Partnership for New York City,Partnership for New York City (Advocacy And Economic Development Organization),Jared Kushner,,,,,,,,0.0,0,Resolved,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,,,,,checked,,Resolved,
1437,approved,,"Advance for ""Women Who Work."" ",Penguin Random House,Penguin Random House LLC,Ivanka Trump,,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,,checked,,Active,
1439,approved,"July 25, 2018 HN: I left this friendly name ""Pepsico"" because the corporation owns so much more than just Pepsi. ","Jared Kushner received None (or less than $201) in (income type not disclosed) income from Pepsico, Inc. (28 shares) the year before his appointment as Pres. Trump's senior adviser. As of July 20, 2017, this asset has been divested.",Pepsico,"""Pepsico, Inc. (28 Shares)""",Jared Kushner,,,,,,,,0.0,0,Resolved,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,This asset has been divested.,Resolved,
1438,approved,,"Ivanka Trump received $5,001 - $15,000 in Capital Gains income from Pepsico, Inc. (28 shares) the year before her appointment as her father&#39;s presidential adviser.",Pepsico,"""Pepsico, Inc. (28 Shares)""",Ivanka Trump,,,,,,,,0.0,0,Resolved,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,This asset has been divested.,Resolved,
,approved,"Missing from Working Database 06/17/2018 -SWANSON

",,Kushner Philadelphia,"""Piazza Partners I, LP (Residential Real Estate in Philadelphia, PA)""",Jared Kushner,"""Northern Liberties JV, LLC (Residential Real Estate in Philadelphia, PA)""",,"""Northern Liberties GP, LLC (Residential Real Estate in Philadelphia, PA)""",,,,,,0,Active,,,,,,,,,
,approved,*Missing. Added on: 7/16/2018 ~Swanson,,Kushner Philadelphia,"""Piazza Partners I, LP (Residential Real Estate in Philadelphia, PA)""",Ivanka Trump,"""Northern Liberties JV, LLC (Residential Real Estate in Philadelphia, PA)""",,"""Northern Liberties GP, LLC (Residential Real Estate in Philadelphia, PA)""",,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active,
,approved,"Missing from Working Database 06/17/2018 -SWANSON

",,Kushner Philadelphia,"""Piazza, LLC (Residential Real Estate in Philadelphia, PA)""",Jared Kushner,"""Northern Liberties JV, LLC (Residential Real Estate in Philadelphia, PA)""",,"""Northern Liberties GP, LLC (Residential Real Estate in Philadelphia, PA)""",,,,,,0,Active,,,,,,,,,
,approved,*Missing. Added on: 7/16/2018 ~Swanson,,Kushner Philadelphia,"""Piazza, LLC (Residential Real Estate in Philadelphia, PA)""",Ivanka Trump,"""Northern Liberties JV, LLC (Residential Real Estate in Philadelphia, PA)""",,"""Northern Liberties GP, LLC (Residential Real Estate in Philadelphia, PA)""",,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active,
,approved,Missing from Working Database 06/21/2018 -SWANSON,,Gellert 80 West End,"""PIER VILLAGE I URBAN RENEWAL COMPANY LLC (Residential Real Estate in Long Branch, NJ)""",Jared Kushner,80 WEST END PARTNERS LLC,,,,,,,,0,Active,,,,,,,,,
,approved,*Missing. Added on: 7/16/2018 ~Swanson,,Gellert 80 West End,"""PIER VILLAGE I URBAN RENEWAL COMPANY LLC (Residential Real Estate in Long Branch, NJ)""",Ivanka Trump,80 WEST END PARTNERS LLC,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,checked,,Active,
1440,approved,,"Jared Kushner served as Springing Member of Pier Village II Urban Renewal Company LLC from Dec 1, 2014, to Jan 1, 2017.",Gellert 80 West End,Pier Village II Urban Renewal Company LLC,Jared Kushner,80 WEST END PARTNERS LLC,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,,,,,checked,,Resolved,
,approved,*Missing. Added on: 7/16/2018 ~Swanson,,Gellert 80 West End,Pier Village II Urban Renewal Company LLC,Ivanka Trump,80 WEST END PARTNERS LLC,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,checked,,Active,
1441,approved,,"Jared Kushner served as Vice President of Pier Village III JV LLC from Jul 1, 2015, to Jan 1, 2017.",P.V. Development,Pier Village III JV LLC,Jared Kushner,"""P.V. Development, LLC (Undeveloped Real Estate In Long Branch, NJ)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,,,,,checked,,Resolved,
,approved,*Missing. Added on: 7/19/2018 ~Swanson,,P.V. Development,Pier Village III JV LLC,Ivanka Trump,"""P.V. Development, LLC (Undeveloped Real Estate In Long Branch, NJ)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active,
,approved,Missing from Working Database 06/22/2018 -SWANSON,,P.V. Development,"""PIER VILLAGE III URBAN RENEWAL COMPANY, LLC (Undeveloped Real Estate in Long Branch, NJ)""",Jared Kushner,Pier Village III JV LLC,,Contingent Rights to Ownership Interests,,,,,,0,Active,,,,,,,,,
,approved,*Missing. Added on: 7/19/2018 ~Swanson,,P.V. Development,"""PIER VILLAGE III URBAN RENEWAL COMPANY, LLC (Undeveloped Real Estate in Long Branch, NJ)""",Ivanka Trump,Pier Village III JV LLC,,Contingent Rights to Ownership Interests,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active,
1442,approved,,"Ivanka Trump received $1,001 - $2,500 in (income type not disclosed) income from PIMCO ENHANCED SHORT MAT ACTIVE ETF (MINT) the year before her appointment as her father&#39;s presidential adviser. Shares of this asset were sold, but later re-purchased.",PIMCO,Pimco Enhanced Short Mat Active ETF (Mint),Ivanka Trump,,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Resolved,
1443,approved,"*** Ivanka's disclosure says asset was sold but later re-purchased. Jared's doesn't. Double-check more recent filings before changing conflict status.

July 25, 2018 HN: Assigned friendly name PIMCO to match the firm that issues the fund.","Jared Kushner received $1,001 - $2,500 in (income type not disclosed) income from PIMCO ENHANCED SHORT MAT ACTIVE ETF (MINT) the year before his appointment as Pres. Trump's senior adviser. This asset has been divested.",PIMCO,Pimco Enhanced Short Mat Active ETF (Mint),Jared Kushner,,,,,,,,0.0,0,Resolved,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,This asset has been divested.,Resolved,
1444,approved,,"Ivanka Trump received $2,501 - $5,000 in (income type not disclosed) income from PIMCO RAE FUNDAMENTAL ADVANTAGE PLUS FUND CLASS P (PFATX) the year before her appointment as her father&#39;s presidential adviser.",PIMCO,Pimco Rae Fundamental Advantage Plus Fund Class P (Pfatx),Ivanka Trump,,,,,,,,0.0,0,Resolved,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,This asset has been divested.,Resolved,
1445,approved,"July 25, 2018 HN: Assigned friendly name PIMCO to match the firm that issues the fund.","Jared Kushner received $2,501 - $5,000 in (income type not disclosed) income from PIMCO RAE FUNDAMENTAL ADVANTAGE PLUS FUND CLASS P (PFATX) the year before his appointment as Pres. Trump's senior adviser. This asset has been divested.",PIMCO,Pimco Rae Fundamental Advantage Plus Fund Class P (Pfatx),Jared Kushner,,,,,,,,0.0,0,Resolved,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Resolved,
1448,approved,,Ivanka Trump received None (or less than $201) in (income type not disclosed) income from PIMCO TOTAL RETURN FUND CLASS P (PTTPX) the year before her appointment as her father&#39;s presidential adviser.,PIMCO,Pimco Total Return Fund Class P (PTTPX),Ivanka Trump,,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,,,checked,,Active,
1446,approved,,"Ivanka Trump received $1,001 - $2,500 in (income type not disclosed) income from PIMCO TOTAL RETURN FUND CLASS P (PTTPX) the year before her appointment as her father&#39;s presidential adviser.",PIMCO,Pimco Total Return Fund Class P (PTTPX),Ivanka Trump,,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,,,checked,,Active,
1449,approved,"Listed 3 times in Part 6, 2017.","Jared Kushner received $1,001 - $2,500 or more in (income type not disclosed) income from PIMCO TOTAL RETURN FUND CLASS P (PTTPX) the year before his appointment as Pres. Trump's senior adviser.",PIMCO,Pimco Total Return Fund Class P (PTTPX),Jared Kushner,,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,,,checked,,Active,
1447,approved,,"Ivanka Trump received $1,001 - $2,500 in (income type not disclosed) income from PIMCO TOTAL RETURN FUND CLASS P (PTTPX) the year before her appointment as her father&#39;s presidential adviser.",PIMCO,Pimco Total Return Fund Class P (PTTPX),Ivanka Trump,,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,,,checked,,Active,
199,approved,,"Former president of Pine Hill Development LLC, in which Pres. Trump retains an ownership interest. In 2017, Pres. Trump earned None (or less than $201) in  income from PINE HILL DEVELOPMENT LLC, valued at $100,001 - $250,000. Underlying Assets: golf club. Location: Pine Hill, NJ. See attached schedule. ",Pine Hill Development,Pine Hill Development LLC (Golf Club),Donald Trump,DJT Holdings LLC,99.0,Pine Hill Development Managing Member Corp.,1.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,checked
1452,approved,,"Ivanka Trump served as Executive Vice President of PINE HILL DEVELOPMENT LLC (golf club) from Apr 1, 2014, until Jan 1, 2017.",Pine Hill Development,Pine Hill Development LLC (Golf Club),Ivanka Trump,,,,,,,,0.0,0,Resolved,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,,checked,,Resolved,
1453,approved,,"Ivanka Trump served as Executive Vice President of PINE HILL DEVELOPMENT MANAGING MEMBER CORP (pass-thru company for PINE HILL DEVELOPMENT LLC (golf club)) from Apr 1, 2014, until Jan 1, 2017.",Pine Hill Development,Pine Hill Development Managing Member Corp. (Pass-Thru Company for Pine Hill Development LLC (Golf Club)),Ivanka Trump,,,,,,,,0.0,0,Resolved,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,,checked,,Resolved,
198,approved,,"Former director and chairman/president of Pine Hill Development Managing Member Corp., in which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, and is part of other entity structures.",Pine Hill Development,Pine Hill Development Managing Member Corp. (Pass-Thru Company for Pine Hill Development LLC (Golf Club)),Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
